description;date;time;duration_s;frequency;min;max;avg
meiszkanie_869MHz;24-11-2024;16:0:17;60;869000000;3.67387e-06;0.0046967;5.46067e-06
meiszkanie_869MHz;24-11-2024;16:1:32;60;869000000;3.67014e-06;3.99965e-06;3.75333e-06
meiszkanie_869MHz;24-11-2024;16:2:47;60;869000000;3.66393e-06;0.000252551;3.83312e-06
meiszkanie_869MHz;24-11-2024;16:4:2;60;869000000;3.66562e-06;3.9834e-06;3.74434e-06
meiszkanie_869MHz;24-11-2024;16:5:17;60;869000000;3.68273e-06;0.00328066;4.9426e-06
meiszkanie_869MHz;24-11-2024;16:6:32;60;869000000;3.66912e-06;0.00152297;4.30507e-06
meiszkanie_869MHz;24-11-2024;16:7:47;60;869000000;3.66704e-06;3.98512e-06;3.74169e-06
meiszkanie_869MHz;24-11-2024;16:9:2;60;869000000;3.66138e-06;0.00449883;5.37986e-06
meiszkanie_869MHz;24-11-2024;16:10:17;60;869000000;3.66468e-06;0.00207477;4.49606e-06
meiszkanie_869MHz;24-11-2024;16:11:32;60;869000000;3.66775e-06;3.97883e-06;3.74837e-06
meiszkanie_869MHz;24-11-2024;16:12:47;60;869000000;3.66812e-06;9.40423e-06;3.75206e-06
meiszkanie_869MHz;24-11-2024;16:14:2;60;869000000;3.66392e-06;0.000568127;3.94945e-06
meiszkanie_869MHz;24-11-2024;16:15:17;60;869000000;3.66915e-06;3.98385e-06;3.74167e-06
meiszkanie_869MHz;24-11-2024;16:16:32;60;869000000;3.66317e-06;0.00345305;5.00068e-06
